country_name,year,time,time_unit,excess deaths
Czechia,2020,40,weekly,236.4
Czechia,2020,41,weekly,456.8
Czechia,2020,42,weekly,830.4
Czechia,2020,43,weekly,1524.8
Czechia,2020,44,weekly,2127.2
Czechia,2020,45,weekly,2158.4
Czechia,2020,46,weekly,1722.0
Czechia,2020,47,weekly,1292.4
Czechia,2020,48,weekly,1036.4
Czechia,2020,49,weekly,938.6
Czechia,2020,50,weekly,901.0
Czechia,2020,51,weekly,976.4
Czechia,2020,52,weekly,923.2
Czechia,2020,53,weekly,1227.2
Czechia,2021,1,weekly,1423.6
Czechia,2021,2,weekly,1351.4
Czechia,2021,3,weekly,1152.0
Czechia,2021,4,weekly,1005.8
Czechia,2021,5,weekly,811.4
Czechia,2021,6,weekly,919.6
Czechia,2021,7,weekly,916.0
Czechia,2021,8,weekly,1073.0
Czechia,2021,9,weekly,1396.2
Czechia,2021,10,weekly,1560.0
Czechia,2021,11,weekly,1447.2
Czechia,2021,12,weekly,1147.2
Czechia,2021,13,weekly,1133.0
Czechia,2021,14,weekly,728.2
Czechia,2021,15,weekly,465.6
Czechia,2021,16,weekly,388.0
Czechia,2021,17,weekly,307.8
Czechia,2021,18,weekly,220.6
Czechia,2021,19,weekly,167.2
Czechia,2021,20,weekly,13.4
Czechia,2021,21,weekly,-84.6
Czechia,2021,22,weekly,-41.4
Czechia,2021,23,weekly,-46.4
Czechia,2021,24,weekly,40.6
Czechia,2021,25,weekly,-3.0
Czechia,2021,26,weekly,-131.2
Czechia,2021,27,weekly,-104.8
Czechia,2021,28,weekly,-15.0
Czechia,2021,29,weekly,-91.8
Czechia,2021,30,weekly,21.0
Czechia,2021,31,weekly,-180.8
Czechia,2021,32,weekly,-44.8
Czechia,2021,33,weekly,-130.0
Czechia,2021,34,weekly,-64.0
Czechia,2021,35,weekly,-14.4
Czechia,2021,36,weekly,59.0
Czechia,2021,37,weekly,107.8
Czechia,2021,38,weekly,53.2
Czechia,2021,39,weekly,-1.2
Czechia,2021,40,weekly,-46.8
Czechia,2021,41,weekly,50.6
Czechia,2021,42,weekly,181.2
Czechia,2021,43,weekly,433.6
Czechia,2021,44,weekly,578.0
Czechia,2021,45,weekly,789.2
Czechia,2021,46,weekly,902.8
Czechia,2021,47,weekly,1089.2
Czechia,2021,48,weekly,1241.2
Czechia,2021,49,weekly,1194.4
Czechia,2021,50,weekly,914.8
Czechia,2021,51,weekly,657.2
Czechia,2021,52,weekly,479.0
Czechia,2022,1,weekly,114.3
Czechia,2022,2,weekly,136.1
Czechia,2022,3,weekly,-105.3
Czechia,2022,4,weekly,-89.5
Czechia,2022,5,weekly,149.1
Czechia,2022,6,weekly,135.3
Czechia,2022,7,weekly,41.7
Czechia,2022,8,weekly,-78.3
Czechia,2022,9,weekly,-136.1
Czechia,2022,10,weekly,-106.3
Czechia,2022,11,weekly,-106.1
Czechia,2022,12,weekly,112.9
Czechia,2022,13,weekly,227.7
Czechia,2022,14,weekly,179.9
Czechia,2022,15,weekly,108.3
Czechia,2022,16,weekly,164.7
Czechia,2022,17,weekly,59.5
Czechia,2022,18,weekly,155.3
Czechia,2022,19,weekly,83.9
Czechia,2022,20,weekly,-24.9
Czechia,2022,21,weekly,-174.9
Czechia,2022,22,weekly,-69.7
Czechia,2022,23,weekly,20.3
Czechia,2022,24,weekly,-64.7
Czechia,2022,25,weekly,-49.3
Czechia,2022,26,weekly,124.5
Czechia,2022,27,weekly,-192.1
Czechia,2022,28,weekly,-114.3
Czechia,2022,29,weekly,232.9
Czechia,2022,30,weekly,64.7
Czechia,2022,31,weekly,88.9
Czechia,2022,32,weekly,34.9
Czechia,2022,33,weekly,33.7
Czechia,2022,34,weekly,31.7
Czechia,2022,35,weekly,-9.7
Czechia,2022,36,weekly,104.7
Czechia,2022,37,weekly,148.5
Czechia,2022,38,weekly,160.9
Czechia,2022,39,weekly,244.5
Czechia,2022,40,weekly,186.9
Czechia,2022,41,weekly,122.3
Czechia,2022,42,weekly,110.9
Czechia,2022,43,weekly,64.3
Denmark,2020,1,weekly,-34.4
Denmark,2020,2,weekly,5.0
Denmark,2020,3,weekly,-61.4
Denmark,2020,4,weekly,-97.0
Denmark,2020,5,weekly,-85.2
Denmark,2020,6,weekly,-89.8
Denmark,2020,7,weekly,-138.4
Denmark,2020,8,weekly,-152.2
Denmark,2020,9,weekly,-187.4
Denmark,2020,10,weekly,-138.6
Denmark,2020,11,weekly,-122.2
Denmark,2020,12,weekly,-12.2
Denmark,2020,13,weekly,-3.2
Denmark,2020,14,weekly,70.4
Denmark,2020,15,weekly,44.4
Denmark,2020,16,weekly,22.6
Denmark,2020,17,weekly,72.8
Denmark,2020,18,weekly,-16.8
Denmark,2020,19,weekly,-16.8
Denmark,2020,20,weekly,-51.8
Denmark,2020,21,weekly,-4.2
Denmark,2020,22,weekly,-31.2
Denmark,2020,23,weekly,-39.4
Denmark,2020,24,weekly,-4.0
Denmark,2020,25,weekly,-51.8
Denmark,2020,26,weekly,24.2
Denmark,2020,27,weekly,23.4
Denmark,2020,28,weekly,-15.8
Denmark,2020,29,weekly,38.0
Denmark,2020,30,weekly,-65.2
Denmark,2020,31,weekly,-12.8
Denmark,2020,32,weekly,-29.4
Denmark,2020,33,weekly,18.8
Denmark,2020,34,weekly,-4.2
Denmark,2020,35,weekly,-18.0
Denmark,2020,36,weekly,13.0
Denmark,2020,37,weekly,3.8
Denmark,2020,38,weekly,86.8
Denmark,2020,39,weekly,-35.0
Denmark,2020,40,weekly,-4.4
Denmark,2020,41,weekly,-83.8
Denmark,2020,42,weekly,-4.8
Denmark,2020,43,weekly,82.2
Denmark,2020,44,weekly,-37.6
Denmark,2020,45,weekly,-0.4
Denmark,2020,46,weekly,48.8
Denmark,2020,47,weekly,32.8
Denmark,2020,48,weekly,25.2
Denmark,2020,49,weekly,-5.8
Denmark,2020,50,weekly,-5.6
Denmark,2020,51,weekly,187.0
Denmark,2020,52,weekly,117.8
Denmark,2020,53,weekly,164.8
Denmark,2021,1,weekly,72.5
Denmark,2021,2,weekly,57.9
Denmark,2021,3,weekly,127.5
Denmark,2021,4,weekly,77.9
Denmark,2021,5,weekly,16.7
Denmark,2021,6,weekly,-64.9
Denmark,2021,7,weekly,-145.5
Denmark,2021,8,weekly,-226.3
Denmark,2021,9,weekly,-248.5
Denmark,2021,10,weekly,-157.7
Denmark,2021,11,weekly,-230.3
Denmark,2021,12,weekly,-128.3
Denmark,2021,13,weekly,-152.3
Denmark,2021,14,weekly,-120.7
Denmark,2021,15,weekly,-79.7
Denmark,2021,16,weekly,-5.5
Denmark,2021,17,weekly,-9.3
Denmark,2021,18,weekly,45.1
Denmark,2021,19,weekly,-7.9
Denmark,2021,20,weekly,36.1
Denmark,2021,21,weekly,23.7
Denmark,2021,22,weekly,21.7
Denmark,2021,23,weekly,41.5
Denmark,2021,24,weekly,-14.1
Denmark,2021,25,weekly,-3.9
Denmark,2021,26,weekly,91.1
Denmark,2021,27,weekly,-26.7
Denmark,2021,28,weekly,92.1
Denmark,2021,29,weekly,52.9
Denmark,2021,30,weekly,37.7
Denmark,2021,31,weekly,128.1
Denmark,2021,32,weekly,88.5
Denmark,2021,33,weekly,63.7
Denmark,2021,34,weekly,54.7
Denmark,2021,35,weekly,70.9
Denmark,2021,36,weekly,110.9
Denmark,2021,37,weekly,59.7
Denmark,2021,38,weekly,45.7
Denmark,2021,39,weekly,119.9
Denmark,2021,40,weekly,53.5
Denmark,2021,41,weekly,129.1
Denmark,2021,42,weekly,107.1
Denmark,2021,43,weekly,114.1
Denmark,2021,44,weekly,114.3
Denmark,2021,45,weekly,105.5
Denmark,2021,46,weekly,73.7
Denmark,2021,47,weekly,149.7
Denmark,2021,48,weekly,133.1
Denmark,2021,49,weekly,145.1
Denmark,2021,50,weekly,150.3
Denmark,2021,51,weekly,189.9
Denmark,2021,52,weekly,170.7
Denmark,2022,1,weekly,178.5
Denmark,2022,2,weekly,44.9
Denmark,2022,3,weekly,26.5
Denmark,2022,4,weekly,29.9
Denmark,2022,5,weekly,9.7
Denmark,2022,6,weekly,92.1
Denmark,2022,7,weekly,49.5
Denmark,2022,8,weekly,47.7
Denmark,2022,9,weekly,-2.5
Denmark,2022,10,weekly,2.3
Denmark,2022,11,weekly,-19.3
Denmark,2022,12,weekly,50.7
Denmark,2022,13,weekly,62.7
Denmark,2022,14,weekly,91.3
Denmark,2022,15,weekly,40.3
Denmark,2022,16,weekly,6.5
Denmark,2022,17,weekly,95.7
Denmark,2022,18,weekly,10.1
Denmark,2022,19,weekly,-47.9
Denmark,2022,20,weekly,48.1
Denmark,2022,21,weekly,-24.3
Denmark,2022,22,weekly,34.7
Denmark,2022,23,weekly,24.5
Denmark,2022,24,weekly,12.9
Denmark,2022,25,weekly,94.1
Denmark,2022,26,weekly,150.1
Denmark,2022,27,weekly,35.3
Denmark,2022,28,weekly,21.1
Denmark,2022,29,weekly,92.9
Denmark,2022,30,weekly,38.7
Denmark,2022,31,weekly,73.1
Denmark,2022,32,weekly,66.5
Denmark,2022,33,weekly,153.7
Denmark,2022,34,weekly,97.7
Denmark,2022,35,weekly,1.9
Denmark,2022,36,weekly,59.9
Denmark,2022,37,weekly,1.7
Denmark,2022,38,weekly,16.7
Denmark,2022,39,weekly,68.9
Denmark,2022,40,weekly,118.5
Denmark,2022,41,weekly,43.1
Denmark,2022,42,weekly,111.1
Denmark,2022,43,weekly,68.1
Denmark,2022,44,weekly,-22.7
Denmark,2022,45,weekly,42.5
Denmark,2022,46,weekly,-9.3
Denmark,2022,47,weekly,50.7
Dominican Republic,2020,1,monthly,271.4
Dominican Republic,2020,2,monthly,129.6
Dominican Republic,2020,3,monthly,-365.0
Dominican Republic,2020,4,monthly,-504.6
Dominican Republic,2020,5,monthly,-487.0
Dominican Republic,2020,6,monthly,296.2
Dominican Republic,2020,7,monthly,1270.8
Dominican Republic,2020,8,monthly,973.4
Dominican Republic,2020,9,monthly,5.4
Dominican Republic,2020,10,monthly,-218.0
Dominican Republic,2020,11,monthly,-103.6
Dominican Republic,2020,12,monthly,282.4
Dominican Republic,2021,1,monthly,771.8
Dominican Republic,2021,2,monthly,40.0
Dominican Republic,2021,3,monthly,-17.6
Dominican Republic,2021,4,monthly,94.8
Dominican Republic,2021,5,monthly,713.4
Dominican Republic,2021,6,monthly,1224.6
Dominican Republic,2021,7,monthly,391.2
Dominican Republic,2021,8,monthly,148.8
Dominican Republic,2021,9,monthly,94.8
Dominican Republic,2021,10,monthly,406.4
Ecuador,2020,1,weekly,-136.3
Ecuador,2020,2,weekly,59.9
Ecuador,2020,3,weekly,21.9
Ecuador,2020,4,weekly,-23.7
Ecuador,2020,5,weekly,-107.7
Ecuador,2020,6,weekly,-73.3
Ecuador,2020,7,weekly,5.5
Ecuador,2020,8,weekly,-18.7
Ecuador,2020,9,weekly,43.5
Ecuador,2020,10,weekly,-128.9
Ecuador,2020,11,weekly,-64.9
Ecuador,2020,12,weekly,41.1
Ecuador,2020,13,weekly,2276.3
Ecuador,2020,14,weekly,5718.3
Ecuador,2020,15,weekly,4801.5
Ecuador,2020,16,weekly,3020.9
Ecuador,2020,17,weekly,2049.7
Ecuador,2020,18,weekly,1379.3
Ecuador,2020,19,weekly,1202.1
Ecuador,2020,20,weekly,854.1
Ecuador,2020,21,weekly,758.5
Ecuador,2020,22,weekly,679.1
Ecuador,2020,23,weekly,632.9
Ecuador,2020,24,weekly,754.9
Ecuador,2020,25,weekly,702.9
Ecuador,2020,26,weekly,692.7
Ecuador,2020,27,weekly,789.5
Ecuador,2020,28,weekly,1010.1
Ecuador,2020,29,weekly,1102.3
Ecuador,2020,30,weekly,1169.7
Ecuador,2020,31,weekly,1105.3
Ecuador,2020,32,weekly,1054.5
Ecuador,2020,33,weekly,935.7
Ecuador,2020,34,weekly,790.3
Ecuador,2020,35,weekly,609.9
Ecuador,2020,36,weekly,648.3
Ecuador,2020,37,weekly,542.3
Ecuador,2020,38,weekly,481.3
Ecuador,2020,39,weekly,374.9
Ecuador,2020,40,weekly,267.1
Ecuador,2020,41,weekly,429.7
Ecuador,2020,42,weekly,314.5
Ecuador,2020,43,weekly,353.9
Ecuador,2020,44,weekly,245.5
Ecuador,2020,45,weekly,211.7
Ecuador,2020,46,weekly,341.7
Ecuador,2020,47,weekly,403.3
Ecuador,2020,48,weekly,305.3
Ecuador,2020,49,weekly,363.5
Ecuador,2020,50,weekly,213.3
Ecuador,2020,51,weekly,304.1
Ecuador,2020,52,weekly,331.1
Ecuador,2020,53,weekly,468.1
Ecuador,2021,1,weekly,462.7
Ecuador,2021,2,weekly,650.9
Ecuador,2021,3,weekly,811.9
Ecuador,2021,4,weekly,688.3
Ecuador,2021,5,weekly,727.3
Ecuador,2021,6,weekly,674.7
Ecuador,2021,7,weekly,712.5
Ecuador,2021,8,weekly,741.3
Ecuador,2021,9,weekly,682.5
Ecuador,2021,10,weekly,818.1
Ecuador,2021,11,weekly,1061.1
Ecuador,2021,12,weekly,1188.1
Ecuador,2021,13,weekly,1329.3
Ecuador,2021,14,weekly,1496.3
Ecuador,2021,15,weekly,1499.5
Ecuador,2021,16,weekly,1765.9
Ecuador,2021,17,weekly,1612.7
Ecuador,2021,18,weekly,1392.3
Ecuador,2021,19,weekly,1130.1
Ecuador,2021,20,weekly,894.1
Ecuador,2021,21,weekly,714.5
Ecuador,2021,22,weekly,523.1
Ecuador,2021,23,weekly,490.9
Ecuador,2021,24,weekly,471.9
Ecuador,2021,25,weekly,434.9
Ecuador,2021,26,weekly,349.7
Ecuador,2021,27,weekly,394.5
Ecuador,2021,28,weekly,361.1
Ecuador,2021,29,weekly,275.3
Ecuador,2021,30,weekly,333.7
Ecuador,2021,31,weekly,151.3
Ecuador,2021,32,weekly,124.5
Ecuador,2021,33,weekly,72.7
Ecuador,2021,34,weekly,173.3
Ecuador,2021,35,weekly,68.9
Ecuador,2021,36,weekly,70.3
Ecuador,2021,37,weekly,104.3
Ecuador,2021,38,weekly,59.3
Ecuador,2021,39,weekly,166.9
Ecuador,2021,40,weekly,31.1
Ecuador,2021,41,weekly,122.7
Ecuador,2021,42,weekly,41.5
Ecuador,2021,43,weekly,32.9
Ecuador,2021,44,weekly,3.5
Ecuador,2021,45,weekly,87.7
Ecuador,2021,46,weekly,148.7
Ecuador,2021,47,weekly,147.3
Ecuador,2021,48,weekly,79.3
Ecuador,2021,49,weekly,172.5
Ecuador,2021,50,weekly,160.3
Ecuador,2021,51,weekly,224.1
Ecuador,2021,52,weekly,320.1
Ecuador,2022,1,weekly,364.7
Ecuador,2022,2,weekly,704.9
Ecuador,2022,3,weekly,1081.9
Ecuador,2022,4,weekly,953.3
Ecuador,2022,5,weekly,833.3
Ecuador,2022,6,weekly,482.7
Ecuador,2022,7,weekly,255.5
Ecuador,2022,8,weekly,113.3
Ecuador,2022,9,weekly,223.5
Ecuador,2022,10,weekly,-27.9
Ecuador,2022,11,weekly,17.1
Ecuador,2022,12,weekly,171.1
Ecuador,2022,13,weekly,113.3
Ecuador,2022,14,weekly,26.3
Ecuador,2022,15,weekly,-75.5
Ecuador,2022,16,weekly,73.9
Ecuador,2022,17,weekly,17.7
Ecuador,2022,18,weekly,-17.7
Ecuador,2022,19,weekly,117.1
Ecuador,2022,20,weekly,33.1
Ecuador,2022,21,weekly,88.5
Ecuador,2022,22,weekly,83.1
Ecuador,2022,23,weekly,147.9
Ecuador,2022,24,weekly,144.9
Ecuador,2022,25,weekly,174.9
Ecuador,2022,26,weekly,136.7
Ecuador,2022,27,weekly,107.5
Ecuador,2022,28,weekly,208.1
Ecuador,2022,29,weekly,220.3
Ecuador,2022,30,weekly,266.7
Ecuador,2022,31,weekly,199.3
Ecuador,2022,32,weekly,289.5
Ecuador,2022,33,weekly,199.7
Ecuador,2022,34,weekly,198.3
Ecuador,2022,35,weekly,81.9
Ecuador,2022,36,weekly,51.3
Ecuador,2022,37,weekly,125.3
Ecuador,2022,38,weekly,71.3
Ecuador,2022,39,weekly,70.9
Ecuador,2022,40,weekly,46.1
Ecuador,2022,41,weekly,68.7
Ecuador,2022,42,weekly,53.5
Ecuador,2022,43,weekly,42.9
Ecuador,2022,44,weekly,70.5
Ecuador,2022,45,weekly,-93.3
Ecuador,2022,46,weekly,5.7
Ecuador,2022,47,weekly,89.3
Egypt,2020,1,monthly,-1532.4
Egypt,2020,2,monthly,1703.4
Egypt,2020,3,monthly,2953.8
Egypt,2020,4,monthly,-235.4
Egypt,2020,5,monthly,13223.0
Egypt,2020,6,monthly,35916.6
Egypt,2020,7,monthly,14051.4
Egypt,2020,8,monthly,6971.8
Egypt,2020,9,monthly,6840.6
Egypt,2020,10,monthly,3063.6
Egypt,2020,11,monthly,6860.2
Egypt,2020,12,monthly,15763.6
Egypt,2021,1,monthly,10980.5
Egypt,2021,2,monthly,6077.3
Egypt,2021,3,monthly,14439.7
Egypt,2021,4,monthly,24874.5
Egypt,2021,5,monthly,29947.9
Egypt,2021,6,monthly,11443.5
Egypt,2021,7,monthly,7858.3
Egypt,2021,8,monthly,6716.7
Egypt,2021,9,monthly,14814.5
Egypt,2021,10,monthly,22284.5
Egypt,2021,11,monthly,16384.1
Egypt,2021,12,monthly,6670.5
Egypt,2022,1,monthly,10553.4
Egypt,2022,2,monthly,20018.2
Egypt,2022,3,monthly,7272.6
Egypt,2022,4,monthly,2536.4
Egypt,2022,5,monthly,1025.8
Egypt,2022,6,monthly,-511.6
Egypt,2022,7,monthly,-1677.8
Egypt,2022,8,monthly,-1493.4
Egypt,2022,9,monthly,-260.6
El Salvador,2020,1,monthly,131.8
El Salvador,2020,2,monthly,-122.2
El Salvador,2020,3,monthly,-665.0
El Salvador,2020,4,monthly,-1571.4
El Salvador,2020,5,monthly,-1581.8
El Salvador,2020,6,monthly,2250.6
El Salvador,2020,7,monthly,4578.0
El Salvador,2020,8,monthly,1719.0
Estonia,2020,1,weekly,-53.3
Estonia,2020,2,weekly,-22.3
Estonia,2020,3,weekly,-26.3
Estonia,2020,4,weekly,-40.1
Estonia,2020,5,weekly,-36.1
Estonia,2020,6,weekly,-73.3
Estonia,2020,7,weekly,-3.1
Estonia,2020,8,weekly,-11.1
Estonia,2020,9,weekly,-21.9
Estonia,2020,10,weekly,-44.9
Estonia,2020,11,weekly,12.9
Estonia,2020,12,weekly,-4.3
Estonia,2020,13,weekly,4.7
Estonia,2020,14,weekly,9.3
Estonia,2020,15,weekly,2.5
Estonia,2020,16,weekly,6.1
Estonia,2020,17,weekly,30.3
Estonia,2020,18,weekly,11.1
Estonia,2020,19,weekly,15.9
Estonia,2020,20,weekly,-23.7
Estonia,2020,21,weekly,-12.1
Estonia,2020,22,weekly,23.1
Estonia,2020,23,weekly,-14.1
Estonia,2020,24,weekly,0.7
Estonia,2020,25,weekly,3.5
Estonia,2020,26,weekly,20.7
Estonia,2020,27,weekly,2.3
Estonia,2020,28,weekly,1.1
Estonia,2020,29,weekly,10.5
Estonia,2020,30,weekly,11.9
Estonia,2020,31,weekly,32.5
Estonia,2020,32,weekly,-8.7
Estonia,2020,33,weekly,13.3
Estonia,2020,34,weekly,-2.7
Estonia,2020,35,weekly,22.3
Estonia,2020,36,weekly,10.7
Estonia,2020,37,weekly,-20.1
Estonia,2020,38,weekly,26.9
Estonia,2020,39,weekly,39.9
Estonia,2020,40,weekly,10.7
Estonia,2020,41,weekly,-14.9
Estonia,2020,42,weekly,13.1
Estonia,2020,43,weekly,4.9
Estonia,2020,44,weekly,-30.9
Estonia,2020,45,weekly,3.7
Estonia,2020,46,weekly,-3.5
Estonia,2020,47,weekly,32.9
Estonia,2020,48,weekly,37.7
Estonia,2020,49,weekly,39.3
Estonia,2020,50,weekly,43.7
Estonia,2020,51,weekly,30.3
Estonia,2020,52,weekly,42.1
Estonia,2020,53,weekly,50.1
Estonia,2021,1,weekly,35.5
Estonia,2021,2,weekly,46.5
Estonia,2021,3,weekly,71.5
Estonia,2021,4,weekly,13.7
Estonia,2021,5,weekly,9.7
Estonia,2021,6,weekly,34.5
Estonia,2021,7,weekly,22.7
Estonia,2021,8,weekly,63.7
Estonia,2021,9,weekly,83.9
Estonia,2021,10,weekly,83.9
Estonia,2021,11,weekly,96.7
Estonia,2021,12,weekly,89.5
Estonia,2021,13,weekly,92.5
Estonia,2021,14,weekly,94.1
Estonia,2021,15,weekly,80.3
Estonia,2021,16,weekly,57.9
Estonia,2021,17,weekly,26.1
Estonia,2021,18,weekly,57.9
Estonia,2021,19,weekly,57.7
Estonia,2021,20,weekly,9.1
Estonia,2021,21,weekly,27.7
Estonia,2021,22,weekly,13.9
Estonia,2021,23,weekly,18.7
Estonia,2021,24,weekly,23.5
Estonia,2021,25,weekly,118.3
Estonia,2021,26,weekly,46.5
Estonia,2021,27,weekly,104.1
Estonia,2021,28,weekly,56.9
Estonia,2021,29,weekly,2.3
Estonia,2021,30,weekly,0.7
Estonia,2021,31,weekly,38.3
Estonia,2021,32,weekly,20.1
Estonia,2021,33,weekly,6.1
Estonia,2021,34,weekly,30.1
Estonia,2021,35,weekly,52.1
Estonia,2021,36,weekly,76.5
Estonia,2021,37,weekly,22.7
Estonia,2021,38,weekly,65.7
Estonia,2021,39,weekly,57.7
Estonia,2021,40,weekly,48.5
Estonia,2021,41,weekly,67.9
Estonia,2021,42,weekly,68.9
Estonia,2021,43,weekly,119.7
Estonia,2021,44,weekly,124.9
Estonia,2021,45,weekly,111.5
Estonia,2021,46,weekly,107.3
Estonia,2021,47,weekly,137.7
Estonia,2021,48,weekly,71.5
Estonia,2021,49,weekly,85.1
Estonia,2021,50,weekly,73.5
Estonia,2021,51,weekly,61.1
Estonia,2021,52,weekly,85.9
Estonia,2022,1,weekly,37.4
Estonia,2022,2,weekly,22.4
Estonia,2022,3,weekly,6.4
Estonia,2022,4,weekly,16.6
Estonia,2022,5,weekly,34.6
Estonia,2022,6,weekly,27.4
Estonia,2022,7,weekly,113.6
Estonia,2022,8,weekly,93.6
Estonia,2022,9,weekly,66.8
Estonia,2022,10,weekly,48.8
Estonia,2022,11,weekly,39.6
Estonia,2022,12,weekly,30.4
Estonia,2022,13,weekly,7.4
Estonia,2022,14,weekly,16.0
Estonia,2022,15,weekly,-2.8
Estonia,2022,16,weekly,14.8
Estonia,2022,17,weekly,-8.0
Estonia,2022,18,weekly,8.8
Estonia,2022,19,weekly,32.6
Estonia,2022,20,weekly,-23.0
Estonia,2022,21,weekly,-7.4
Estonia,2022,22,weekly,10.8
Estonia,2022,23,weekly,43.6
Estonia,2022,24,weekly,22.4
Estonia,2022,25,weekly,63.2
Estonia,2022,26,weekly,70.4
Estonia,2022,27,weekly,44.0
Estonia,2022,28,weekly,26.8
Estonia,2022,29,weekly,21.2
Estonia,2022,30,weekly,28.6
Estonia,2022,31,weekly,54.2
Estonia,2022,32,weekly,-10.0
Estonia,2022,33,weekly,35.0
Estonia,2022,34,weekly,39.0
Estonia,2022,35,weekly,7.0
Estonia,2022,36,weekly,26.4
Estonia,2022,37,weekly,61.6
Estonia,2022,38,weekly,29.6
Estonia,2022,39,weekly,63.6
Estonia,2022,40,weekly,19.4
Estonia,2022,41,weekly,22.8
Estonia,2022,42,weekly,-16.2
Estonia,2022,43,weekly,22.6
Estonia,2022,44,weekly,43.8
Estonia,2022,45,weekly,44.4
Estonia,2022,46,weekly,20.2
Faroe Islands,2020,1,monthly,-12.0
Faroe Islands,2020,2,monthly,-10.4
Faroe Islands,2020,3,monthly,-11.4
Faroe Islands,2020,4,monthly,7.0
Faroe Islands,2020,5,monthly,-20.4
Faroe Islands,2020,6,monthly,3.2
Faroe Islands,2020,7,monthly,-2.6
Faroe Islands,2020,8,monthly,-7.0
Faroe Islands,2020,9,monthly,-5.2
Faroe Islands,2020,10,monthly,-2.6
Faroe Islands,2020,11,monthly,5.0
Faroe Islands,2020,12,monthly,-3.8
Faroe Islands,2021,1,monthly,-4.6
Faroe Islands,2021,2,monthly,1.0
Faroe Islands,2021,3,monthly,-17.0
Faroe Islands,2021,4,monthly,6.4
Faroe Islands,2021,5,monthly,-7.0
Faroe Islands,2021,6,monthly,-3.4
Faroe Islands,2021,7,monthly,0.8
Faroe Islands,2021,8,monthly,-4.6
Faroe Islands,2021,9,monthly,1.2
Faroe Islands,2021,10,monthly,-2.2
Faroe Islands,2021,11,monthly,8.4
Faroe Islands,2021,12,monthly,15.6
Faroe Islands,2022,1,monthly,-4.3
Faroe Islands,2022,2,monthly,15.3
Faroe Islands,2022,3,monthly,13.3
Faroe Islands,2022,4,monthly,3.7
Faroe Islands,2022,5,monthly,6.3
Faroe Islands,2022,6,monthly,0.9
Faroe Islands,2022,7,monthly,11.1
Faroe Islands,2022,8,monthly,6.7
Faroe Islands,2022,9,monthly,-2.5
Finland,2020,1,weekly,-139.4
Finland,2020,2,weekly,-132.6
Finland,2020,3,weekly,-132.6
Finland,2020,4,weekly,-108.4
Finland,2020,5,weekly,-84.8
Finland,2020,6,weekly,-29.2
Finland,2020,7,weekly,-22.0
Finland,2020,8,weekly,-25.4
Finland,2020,9,weekly,-91.4
Finland,2020,10,weekly,-17.8
Finland,2020,11,weekly,-19.0
Finland,2020,12,weekly,13.2
Finland,2020,13,weekly,22.8
Finland,2020,14,weekly,11.8
Finland,2020,15,weekly,112.4
Finland,2020,16,weekly,15.0
Finland,2020,17,weekly,105.4
Finland,2020,18,weekly,72.0
Finland,2020,19,weekly,61.4
Finland,2020,20,weekly,112.0
Finland,2020,21,weekly,-22.8
Finland,2020,22,weekly,18.4
Finland,2020,23,weekly,-3.4
Finland,2020,24,weekly,31.8
Finland,2020,25,weekly,79.8
Finland,2020,26,weekly,49.2
Finland,2020,27,weekly,29.0
Finland,2020,28,weekly,-20.2
Finland,2020,29,weekly,40.2
Finland,2020,30,weekly,-30.6
Finland,2020,31,weekly,22.2
Finland,2020,32,weekly,8.0
Finland,2020,33,weekly,5.4
Finland,2020,34,weekly,36.2
Finland,2020,35,weekly,4.8
Finland,2020,36,weekly,-9.4
Finland,2020,37,weekly,137.8
Finland,2020,38,weekly,38.2
Finland,2020,39,weekly,77.0
Finland,2020,40,weekly,-60.6
Finland,2020,41,weekly,-60.0
Finland,2020,42,weekly,37.4
Finland,2020,43,weekly,14.0
Finland,2020,44,weekly,78.2
Finland,2020,45,weekly,13.2
Finland,2020,46,weekly,9.0
Finland,2020,47,weekly,74.6
Finland,2020,48,weekly,54.2
Finland,2020,49,weekly,39.8
Finland,2020,50,weekly,24.2
Finland,2020,51,weekly,38.6
Finland,2020,52,weekly,-54.6
Finland,2020,53,weekly,-6.6
Finland,2021,1,weekly,-89.5
Finland,2021,2,weekly,-78.7
Finland,2021,3,weekly,3.3
Finland,2021,4,weekly,3.5
Finland,2021,5,weekly,-62.9
Finland,2021,6,weekly,-95.3
Finland,2021,7,weekly,32.9
Finland,2021,8,weekly,9.5
Finland,2021,9,weekly,-57.5
Finland,2021,10,weekly,-80.9
Finland,2021,11,weekly,-41.1
Finland,2021,12,weekly,-94.9
Finland,2021,13,weekly,-39.3
Finland,2021,14,weekly,-49.3
Finland,2021,15,weekly,-42.7
Finland,2021,16,weekly,-31.1
Finland,2021,17,weekly,-34.7
Finland,2021,18,weekly,1.9
Finland,2021,19,weekly,96.3
Finland,2021,20,weekly,9.9
Finland,2021,21,weekly,9.1
Finland,2021,22,weekly,34.3
Finland,2021,23,weekly,-13.5
Finland,2021,24,weekly,30.7
Finland,2021,25,weekly,84.7
Finland,2021,26,weekly,30.1
Finland,2021,27,weekly,117.9
Finland,2021,28,weekly,176.7
Finland,2021,29,weekly,27.1
Finland,2021,30,weekly,26.3
Finland,2021,31,weekly,96.1
Finland,2021,32,weekly,146.9
Finland,2021,33,weekly,102.3
Finland,2021,34,weekly,79.1
Finland,2021,35,weekly,87.7
