SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
,1589,,,,,,,,UNICEF Programme Regions: Latin America and Caribbean (LACRO),10,Momentum,2022,2022.5,322986.899,332704.665,655691.564,32.536
,1589,,,,,,,,UNICEF Programme Regions: Latin America and Caribbean (LACRO),10,Momentum,2023,2023.5,325778.586,335748.778,661527.364,32.825
,1589,,,,,,,,UNICEF Programme Regions: Latin America and Caribbean (LACRO),16,Instant replacement zero migration,2022,2022.5,322986.899,332704.665,655691.564,32.536
,1589,,,,,,,,UNICEF Programme Regions: Latin America and Caribbean (LACRO),16,Instant replacement zero migration,2023,2023.5,325970.289,335915.586,661885.875,32.843
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2015,2015.5,243120.745,226946.273,470067.018,36.486
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2016,2016.5,248175.397,231344.584,479519.981,37.22
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2017,2017.5,252909.465,235720.689,488630.154,37.927
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2018,2018.5,257661.446,240280.133,497941.579,38.65
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2019,2019.5,262258.177,244842.098,507100.275,39.361
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2020,2020.5,265961.62,248931.214,514892.834,39.966
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2021,2021.5,269374.262,252778.411,522152.672,40.529
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2022,2022.5,273371.27,256900.247,530271.517,41.159
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),2,Medium,2023,2023.5,277593.374,261198.486,538791.86,41.821
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),3,High,2022,2022.5,273624.037,257141.302,530765.34,41.198
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),3,High,2023,2023.5,278352.64,261922.791,540275.431,41.936
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),4,Low,2022,2022.5,273118.462,256659.15,529777.612,41.121
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),4,Low,2023,2023.5,276833.877,260473.959,537307.836,41.706
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),5,Constant fertility,2022,2022.5,273371.27,256900.247,530271.517,41.159
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),5,Constant fertility,2023,2023.5,277629.758,261233.231,538862.99,41.826
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),6,Instant replacement,2022,2022.5,272733.387,256290.25,529023.637,41.063
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),6,Instant replacement,2023,2023.5,275702.475,259389.438,535091.912,41.534
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),7,Zero migration,2022,2022.5,273297.55,256825.082,530122.632,41.148
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),7,Zero migration,2023,2023.5,277370.257,260970.892,538341.149,41.786
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),8,Constant mortality,2022,2022.5,273371.27,256900.247,530271.517,41.159
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),8,Constant mortality,2023,2023.5,277527.578,261142.514,538670.093,41.811
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),9,No change,2022,2022.5,273371.27,256900.247,530271.517,41.159
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),9,No change,2023,2023.5,277563.957,261177.248,538741.205,41.817
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),10,Momentum,2022,2022.5,272659.667,256215.085,528874.752,41.051
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),10,Momentum,2023,2023.5,275414.329,259106.892,534521.221,41.489
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),16,Instant replacement zero migration,2022,2022.5,272659.667,256215.085,528874.752,41.051
,1590,,,,,,,,UNICEF Programme Regions: Middle East and North Africa (MENARO),16,Instant replacement zero migration,2023,2023.5,275480.305,259162.748,534643.053,41.499
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2015,2015.5,911261.606,864283.574,1775545.18,372.067
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2016,2016.5,921771.689,875300.959,1797072.649,376.578
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2017,2017.5,932507.569,886423.948,1818931.517,381.158
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2018,2018.5,943107.682,897337.122,1840444.805,385.666
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2019,2019.5,953438.483,908006.694,1861445.177,390.067
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2020,2020.5,963722.265,918605.434,1882327.7,394.443
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2021,2021.5,973145.712,928383.333,1901529.046,398.467
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2022,2022.5,981643.275,937355.869,1918999.144,402.128
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),2,Medium,2023,2023.5,991166.733,947239.375,1938406.109,406.194
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),3,High,2022,2022.5,982629.831,938280.42,1920910.251,402.528
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),3,High,2023,2023.5,994130.137,950018.537,1944148.674,407.398
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),4,Low,2022,2022.5,980656.723,936431.321,1917088.043,401.727
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),4,Low,2023,2023.5,988203.36,944460.242,1932663.603,404.991
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),5,Constant fertility,2022,2022.5,981643.275,937355.869,1918999.144,402.128
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),5,Constant fertility,2023,2023.5,991252.875,947320.757,1938573.631,406.229
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),6,Instant replacement,2022,2022.5,981515.85,937222.456,1918738.306,402.073
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),6,Instant replacement,2023,2023.5,990803.547,946856.697,1937660.245,406.038
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),7,Zero migration,2022,2022.5,981979.951,937607.373,1919587.324,402.251
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),7,Zero migration,2023,2023.5,992184.662,948001.978,1940186.639,406.567
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),8,Constant mortality,2022,2022.5,981643.275,937355.869,1918999.144,402.128
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),8,Constant mortality,2023,2023.5,990125.601,946357.365,1936482.965,405.791
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),9,No change,2022,2022.5,981643.275,937355.869,1918999.144,402.128
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),9,No change,2023,2023.5,990211.667,946438.623,1936650.29,405.826
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),10,Momentum,2022,2022.5,981852.527,937473.961,1919326.488,402.196
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),10,Momentum,2023,2023.5,990779.273,946736.423,1937515.696,406.008
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),16,Instant replacement zero migration,2022,2022.5,981852.527,937473.961,1919326.488,402.196
,1591,,,,,,,,UNICEF Programme Regions: South Asia (ROSA),16,Instant replacement zero migration,2023,2023.5,991821.004,947618.843,1939439.847,406.411
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2015,2015.5,244274.21,243274.192,487548.402,43.12
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2016,2016.5,251278.546,250135.446,501413.991,44.347
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2017,2017.5,258463.105,257166.907,515630.012,45.604
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2018,2018.5,265695.536,264249.986,529945.523,46.87
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2019,2019.5,273008.74,271418.813,544427.553,48.151
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2020,2020.5,280486.603,278774.304,559260.907,49.463
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2021,2021.5,288058.485,286244.648,574303.132,50.793
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2022,2022.5,295740.537,293827.923,589568.461,52.143
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),2,Medium,2023,2023.5,303651.394,301632.781,605284.175,53.533
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),3,High,2022,2022.5,295998.694,294078.999,590077.694,52.188
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),3,High,2023,2023.5,304428.832,302389.807,606818.639,53.669
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),4,Low,2022,2022.5,295482.383,293576.846,589059.229,52.098
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),4,Low,2023,2023.5,302873.961,300875.758,603749.72,53.398
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),5,Constant fertility,2022,2022.5,295740.537,293827.923,589568.461,52.143
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),5,Constant fertility,2023,2023.5,303726.769,301706.042,605432.811,53.546
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),6,Instant replacement,2022,2022.5,293001.521,291162.138,584163.659,51.665
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),6,Instant replacement,2023,2023.5,295470.22,293660.508,589130.728,52.105
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),7,Zero migration,2022,2022.5,295794.419,293874.901,589669.32,52.152
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),7,Zero migration,2023,2023.5,303815.222,301775.96,605591.182,53.56
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),8,Constant mortality,2022,2022.5,295740.537,293827.923,589568.461,52.143
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),8,Constant mortality,2023,2023.5,303607.286,301592.975,605200.261,53.526
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),9,No change,2022,2022.5,295740.537,293827.923,589568.461,52.143
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),9,No change,2023,2023.5,303682.618,301666.186,605348.804,53.539
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),10,Momentum,2022,2022.5,293055.405,291209.114,584264.519,51.674
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),10,Momentum,2023,2023.5,295590.8,293765.024,589355.823,52.125
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),16,Instant replacement zero migration,2022,2022.5,293055.405,291209.114,584264.519,51.674
,1592,,,,,,,,UNICEF Programme Regions: West and Central Africa (WCARO),16,Instant replacement zero migration,2023,2023.5,295632.287,293801.971,589434.258,52.131
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2015,2015.5,3717222.029,3668126.672,7385348.701,57.011
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2016,2016.5,3760883.689,3711246.502,7472130.192,57.681
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2017,2017.5,3804035.618,3754378.825,7558414.444,58.347
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2018,2018.5,3845884.57,3796415.591,7642300.161,58.994
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2019,2019.5,3886132.452,3837247.76,7723380.213,59.62
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2020,2020.5,3923323.485,3875995.382,7799318.866,60.206
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2021,2021.5,3956346.989,3911253.948,7867600.937,60.733
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2022,2022.5,3988259.442,3945078.535,7933337.976,61.241
,2035,,,,,,,,UNICEF REGIONS,2,Medium,2023,2023.5,4022635.781,3980808.897,8003444.678,61.782
,2035,,,,,,,,UNICEF REGIONS,3,High,2022,2022.5,3991926.903,3948530.016,7940456.919,61.296
,2035,,,,,,,,UNICEF REGIONS,3,High,2023,2023.5,4033630.837,3991163.997,8024794.833,61.947
,2035,,,,,,,,UNICEF REGIONS,4,Low,2022,2022.5,3984591.856,3941626.938,7926218.793,61.186
,2035,,,,,,,,UNICEF REGIONS,4,Low,2023,2023.5,4011640.151,3970453.257,7982093.408,61.617
,2035,,,,,,,,UNICEF REGIONS,5,Constant fertility,2022,2022.5,3988259.442,3945078.535,7933337.976,61.241
,2035,,,,,,,,UNICEF REGIONS,5,Constant fertility,2023,2023.5,4022903.046,3981067.966,8003971.012,61.786
,2035,,,,,,,,UNICEF REGIONS,6,Instant replacement,2022,2022.5,3986524.158,3943184.829,7929708.987,61.213
,2035,,,,,,,,UNICEF REGIONS,6,Instant replacement,2023,2023.5,4017426.429,3975127.49,7992553.918,61.698
,2035,,,,,,,,UNICEF REGIONS,7,Zero migration,2022,2022.5,3988327.169,3945044.108,7933371.277,61.241
,2035,,,,,,,,UNICEF REGIONS,7,Zero migration,2023,2023.5,4022833.218,3980706.268,8003539.486,61.783
,2035,,,,,,,,UNICEF REGIONS,8,Constant mortality,2022,2022.5,3988259.442,3945078.535,7933337.976,61.241
,2035,,,,,,,,UNICEF REGIONS,8,Constant mortality,2023,2023.5,4020526.632,3979038.47,7999565.103,61.752
,2035,,,,,,,,UNICEF REGIONS,9,No change,2022,2022.5,3988259.442,3945078.535,7933337.976,61.241
,2035,,,,,,,,UNICEF REGIONS,9,No change,2023,2023.5,4020793.681,3979297.246,8000090.927,61.756
,2035,,,,,,,,UNICEF REGIONS,10,Momentum,2022,2022.5,3986591.896,3943150.402,7929742.298,61.213
,2035,,,,,,,,UNICEF REGIONS,10,Momentum,2023,2023.5,4015518.413,3973260.527,7988778.94,61.669
,2035,,,,,,,,UNICEF REGIONS,16,Instant replacement zero migration,2022,2022.5,3986591.896,3943150.402,7929742.298,61.213
,2035,,,,,,,,UNICEF REGIONS,16,Instant replacement zero migration,2023,2023.5,4017625.95,3975026.561,7992652.511,61.699
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2015,2015.5,1153445.6,1122927.488,2276373.088,92.276
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2016,2016.5,1161544.169,1131066.334,2292610.503,92.934
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2017,2017.5,1169478.253,1139239.914,2308718.167,93.587
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2018,2018.5,1176345.256,1146521.086,2322866.342,94.16
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2019,2019.5,1182049.332,1152710.701,2334760.033,94.642
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2020,2020.5,1186532.35,1157881.462,2344413.813,95.034
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2021,2021.5,1189394.748,1161680.356,2351075.104,95.304
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2022,2022.5,1191613.299,1164799.539,2356412.838,95.52
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,2,Medium,2023,2023.5,1193953.701,1167924.63,2361878.331,95.742
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,3,High,2022,2022.5,1192637.267,1165737.057,2358374.324,95.6
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,3,High,2023,2023.5,1197010.085,1170726.248,2367736.333,95.979
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,4,Low,2022,2022.5,1190589.281,1163861.971,2354451.252,95.441
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,4,Low,2023,2023.5,1190897.118,1165122.829,2356019.947,95.504
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,5,Constant fertility,2022,2022.5,1191613.299,1164799.539,2356412.838,95.52
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,5,Constant fertility,2023,2023.5,1193931.371,1167905.302,2361836.674,95.74
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,6,Instant replacement,2022,2022.5,1194203.063,1167139.375,2361342.439,95.72
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,6,Instant replacement,2023,2023.5,1201631.94,1174872.721,2376504.661,96.335
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,7,Zero migration,2022,2022.5,1191663.177,1164863.907,2356527.083,95.525
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,7,Zero migration,2023,2023.5,1194104.175,1168118.633,2362222.808,95.756
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,8,Constant mortality,2022,2022.5,1191613.299,1164799.539,2356412.838,95.52
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,8,Constant mortality,2023,2023.5,1193721.546,1167734.612,2361456.158,95.725
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,9,No change,2022,2022.5,1191613.299,1164799.539,2356412.838,95.52
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,9,No change,2023,2023.5,1193699.215,1167715.277,2361414.493,95.723
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,10,Momentum,2022,2022.5,1194252.939,1167203.744,2361456.683,95.725
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,10,Momentum,2023,2023.5,1201549.953,1174876.458,2376426.411,96.331
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,16,Instant replacement zero migration,2022,2022.5,1194252.939,1167203.744,2361456.683,95.725
,2036,,,,,,,,UNICEF Regions: East Asia and Pacific,16,Instant replacement zero migration,2023,2023.5,1201782.586,1175066.836,2376849.422,96.349
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2015,2015.5,199293.959,216623.553,415917.513,18.355
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2016,2016.5,200636.678,217882.516,418519.194,18.47
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2017,2017.5,201748.766,218912.715,420661.482,18.565
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2018,2018.5,202585.274,219667.063,422252.336,18.635
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2019,2019.5,203325.796,220353.886,423679.681,18.698
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2020,2020.5,203865.93,220897.432,424763.362,18.746
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2021,2021.5,204095.296,221141.653,425236.95,18.767
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2022,2022.5,202965.215,220011.26,422976.475,18.667
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,2,Medium,2023,2023.5,202253.82,219263.684,421517.504,18.602
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,3,High,2022,2022.5,203150.296,220185.87,423336.166,18.683
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,3,High,2023,2023.5,202800.832,219779.88,422580.712,18.649
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,4,Low,2022,2022.5,202780.11,219836.628,422616.738,18.651
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,4,Low,2023,2023.5,201706.697,218747.384,420454.081,18.555
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,5,Constant fertility,2022,2022.5,202965.215,220011.26,422976.475,18.667
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,5,Constant fertility,2023,2023.5,202255.606,219265.334,421520.939,18.603
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,6,Instant replacement,2022,2022.5,203129.306,220166.733,423296.039,18.681
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,6,Instant replacement,2023,2023.5,202722.356,219707.658,422430.014,18.643
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,7,Zero migration,2022,2022.5,204149.058,221186.675,425335.733,18.771
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,7,Zero migration,2023,2023.5,204426.632,221420.782,425847.414,18.793
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,8,Constant mortality,2022,2022.5,202965.215,220011.26,422976.475,18.667
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,8,Constant mortality,2023,2023.5,201990.296,219028.286,421018.583,18.58
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,9,No change,2022,2022.5,202965.215,220011.26,422976.475,18.667
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,9,No change,2023,2023.5,201992.092,219029.943,421022.035,18.581
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,10,Momentum,2022,2022.5,204313.15,221342.147,425655.298,18.785
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,10,Momentum,2023,2023.5,204647.016,221645.448,426292.464,18.813
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,16,Instant replacement zero migration,2022,2022.5,204313.15,221342.147,425655.298,18.785
,2034,,,,,,,,UNICEF Regions: Eastern Europe and Central Asia,16,Instant replacement zero migration,2023,2023.5,204913.858,221882.334,426796.191,18.835
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2015,2015.5,258233.338,263959.414,522192.752,42.386
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2016,2016.5,265036.427,270764.824,535801.252,43.491
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2017,2017.5,271740.849,277590.465,549331.314,44.589
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2018,2018.5,278838.975,284712.817,563551.792,45.743
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2019,2019.5,286156.623,292075.907,578232.53,46.935
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2020,2020.5,293608.921,299561.288,593170.209,48.147
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2021,2021.5,301004.497,307000.734,608005.23,49.351
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2022,2022.5,308360.928,314405.648,622766.576,50.549
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,2,Medium,2023,2023.5,315851.961,321925.54,637777.5,51.768
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,3,High,2022,2022.5,308662.977,314699.313,623362.291,50.598
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,3,High,2023,2023.5,316764.134,322812.704,639576.838,51.914
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,4,Low,2022,2022.5,308058.888,314111.992,622170.88,50.501
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,4,Low,2023,2023.5,314939.833,321038.419,635978.252,51.622
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,5,Constant fertility,2022,2022.5,308360.928,314405.648,622766.576,50.549
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,5,Constant fertility,2023,2023.5,315936.389,322007.577,637943.966,51.781
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,6,Instant replacement,2022,2022.5,306177.101,312281.352,618458.453,50.2
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,6,Instant replacement,2023,2023.5,309327.892,315576.442,624904.333,50.723
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,7,Zero migration,2022,2022.5,308424.952,314470.506,622895.458,50.56
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,7,Zero migration,2023,2023.5,316047.215,322123.317,638170.532,51.8
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,8,Constant mortality,2022,2022.5,308360.928,314405.648,622766.576,50.549
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,8,Constant mortality,2023,2023.5,315764.545,321847.927,637612.473,51.755
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,9,No change,2022,2022.5,308360.928,314405.648,622766.576,50.549
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,9,No change,2023,2023.5,315848.872,321929.86,637778.731,51.768
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,10,Momentum,2022,2022.5,306241.126,312346.209,618587.334,50.21
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,10,Momentum,2023,2023.5,309437.216,315698.642,625135.858,50.742
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,16,Instant replacement zero migration,2022,2022.5,306241.126,312346.209,618587.334,50.21
,2039,,,,,,,,UNICEF Regions: Eastern and Southern Africa,16,Instant replacement zero migration,2023,2023.5,309521.057,315772.179,625293.236,50.755
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2015,2015.5,439116.314,467242.359,906358.674,33.62
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2016,2016.5,441184.447,469028.951,910213.398,33.763
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2017,2017.5,443032.555,470622.917,913655.472,33.891
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2018,2018.5,444578.448,471929.991,916508.438,33.997
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2019,2019.5,446034.877,473215.157,919250.034,34.098
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2020,2020.5,447032.193,474136.039,921168.231,34.169
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2021,2021.5,447441.423,474506.949,921948.373,34.198
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2022,2022.5,447532.613,474534.59,922067.203,34.203
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,2,Medium,2023,2023.5,447777.669,474646.183,922423.852,34.216
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,3,High,2022,2022.5,447908.633,474890.104,922798.737,34.23
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,3,High,2023,2023.5,448900.167,475707.55,924607.717,34.297
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,4,Low,2022,2022.5,447156.556,474179.046,921335.601,34.176
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,4,Low,2023,2023.5,446654.993,473584.652,920239.645,34.135
,2029,,,,,,,,UNICEF Regions: Europe and Central Asia,5,Constant fertility,2022,2022.5,447532.613,474534.59,922067.203,34.203
