country_name,year,time,time_unit,deaths
Moldova,2015,6,monthly,3023
Moldova,2015,7,monthly,3070
Moldova,2015,8,monthly,2682
Moldova,2015,9,monthly,2898
Moldova,2015,10,monthly,3320
Moldova,2015,11,monthly,3391
Moldova,2015,12,monthly,3469
Moldova,2016,1,monthly,3964
Moldova,2016,2,monthly,3472
Moldova,2016,3,monthly,3317
Moldova,2016,4,monthly,3044
Moldova,2016,5,monthly,3153
Moldova,2016,6,monthly,3209
Moldova,2016,7,monthly,2918
Moldova,2016,8,monthly,2626
Moldova,2016,9,monthly,2925
Moldova,2016,10,monthly,3123
Moldova,2016,11,monthly,3268
Moldova,2016,12,monthly,3470
Moldova,2017,1,monthly,4312
Moldova,2017,2,monthly,3274
Moldova,2017,3,monthly,3247
Moldova,2017,4,monthly,2964
Moldova,2017,5,monthly,3093
Moldova,2017,6,monthly,2884
Moldova,2017,7,monthly,2442
Moldova,2017,8,monthly,2748
Moldova,2017,9,monthly,2620
Moldova,2017,10,monthly,3010
Moldova,2017,11,monthly,3170
Moldova,2017,12,monthly,3004
Moldova,2018,1,monthly,3623
Moldova,2018,2,monthly,3094
Moldova,2018,3,monthly,3468
Moldova,2018,4,monthly,3032
Moldova,2018,5,monthly,3038
Moldova,2018,6,monthly,2844
Moldova,2018,7,monthly,2653
Moldova,2018,8,monthly,2545
Moldova,2018,9,monthly,3002
Moldova,2018,10,monthly,3261
Moldova,2018,11,monthly,3411
Moldova,2018,12,monthly,3205
Moldova,2019,1,monthly,3992
Moldova,2019,2,monthly,3277
Moldova,2019,3,monthly,3220
Moldova,2019,4,monthly,2866
Moldova,2019,5,monthly,3428
Moldova,2019,6,monthly,2825
Moldova,2019,7,monthly,2704
Moldova,2019,8,monthly,2711
Moldova,2019,9,monthly,2658
Moldova,2019,10,monthly,3029
Moldova,2019,11,monthly,3039
Moldova,2019,12,monthly,3045
Moldova,2020,1,monthly,3477
Moldova,2020,2,monthly,3098
Moldova,2020,3,monthly,2708
Moldova,2020,4,monthly,2275
Moldova,2020,5,monthly,3873
Moldova,2020,6,monthly,3339
Moldova,2020,7,monthly,3355
Moldova,2020,8,monthly,2707
Moldova,2020,9,monthly,3467
Moldova,2020,10,monthly,3829
Moldova,2020,11,monthly,3736
Moldova,2020,12,monthly,4754
Moldova,2021,1,monthly,4129
Moldova,2021,2,monthly,3690
Moldova,2021,3,monthly,4908
Monaco,2015,1,monthly,60
Monaco,2015,2,monthly,70
Monaco,2015,3,monthly,50
Monaco,2015,4,monthly,42
Monaco,2015,5,monthly,38
Monaco,2015,6,monthly,45
Monaco,2015,7,monthly,54
Monaco,2015,8,monthly,38
Monaco,2015,9,monthly,48
Monaco,2015,10,monthly,43
Monaco,2015,11,monthly,66
Monaco,2015,12,monthly,38
Monaco,2016,1,monthly,48
Monaco,2016,2,monthly,37
Monaco,2016,3,monthly,39
Monaco,2016,4,monthly,44
Monaco,2016,5,monthly,40
Monaco,2016,6,monthly,42
Monaco,2016,7,monthly,43
Monaco,2016,8,monthly,38
Monaco,2016,9,monthly,35
Monaco,2016,10,monthly,56
Monaco,2016,11,monthly,39
Monaco,2016,12,monthly,42
Monaco,2017,1,monthly,43
Monaco,2017,2,monthly,47
Monaco,2017,3,monthly,40
Monaco,2017,4,monthly,33
Monaco,2017,5,monthly,43
Monaco,2017,6,monthly,38
Monaco,2017,7,monthly,37
Monaco,2017,8,monthly,36
Monaco,2017,9,monthly,35
Monaco,2017,10,monthly,40
Monaco,2017,11,monthly,56
Monaco,2017,12,monthly,46
Monaco,2018,1,monthly,72
Monaco,2018,2,monthly,37
Monaco,2018,3,monthly,45
Monaco,2018,4,monthly,47
Monaco,2018,5,monthly,38
Monaco,2018,6,monthly,31
Monaco,2018,7,monthly,32
Monaco,2018,8,monthly,45
Monaco,2018,9,monthly,45
Monaco,2018,10,monthly,39
Monaco,2018,11,monthly,50
Monaco,2018,12,monthly,41
Monaco,2019,1,monthly,41
Monaco,2019,2,monthly,39
Monaco,2019,3,monthly,49
Monaco,2019,4,monthly,47
Monaco,2019,5,monthly,41
Monaco,2019,6,monthly,37
Monaco,2019,7,monthly,48
Monaco,2019,8,monthly,37
Monaco,2019,9,monthly,42
Monaco,2019,10,monthly,47
Monaco,2019,11,monthly,50
Monaco,2019,12,monthly,50
Monaco,2020,1,monthly,46
Monaco,2020,2,monthly,36
Monaco,2020,3,monthly,53
Monaco,2020,4,monthly,45
Monaco,2020,5,monthly,38
Monaco,2020,6,monthly,39
Monaco,2020,7,monthly,37
Monaco,2020,8,monthly,43
Monaco,2020,9,monthly,44
Monaco,2020,10,monthly,47
Monaco,2020,11,monthly,42
Monaco,2020,12,monthly,51
Monaco,2021,1,monthly,58
Monaco,2021,2,monthly,70
Monaco,2021,3,monthly,66
Monaco,2021,4,monthly,40
Monaco,2021,5,monthly,58
Mongolia,2015,1,monthly,1340
Mongolia,2015,2,monthly,1292
Mongolia,2015,3,monthly,1445
Mongolia,2015,4,monthly,1302
Mongolia,2015,5,monthly,1360
Mongolia,2015,6,monthly,1418
Mongolia,2015,7,monthly,1318
Mongolia,2015,8,monthly,1315
Mongolia,2015,9,monthly,1457
Mongolia,2015,10,monthly,1348
Mongolia,2015,11,monthly,1294
Mongolia,2015,12,monthly,1485
Mongolia,2016,1,monthly,1317
Mongolia,2016,2,monthly,1372
Mongolia,2016,3,monthly,1457
Mongolia,2016,4,monthly,1411
Mongolia,2016,5,monthly,1441
Mongolia,2016,6,monthly,1297
Mongolia,2016,7,monthly,1341
Mongolia,2016,8,monthly,1355
Mongolia,2016,9,monthly,1301
Mongolia,2016,10,monthly,1255
Mongolia,2016,11,monthly,1348
Mongolia,2016,12,monthly,1286
Mongolia,2017,1,monthly,1357
Mongolia,2017,2,monthly,1112
Mongolia,2017,3,monthly,1428
Mongolia,2017,4,monthly,1206
Mongolia,2017,5,monthly,1362
Mongolia,2017,6,monthly,1280
Mongolia,2017,7,monthly,1279
Mongolia,2017,8,monthly,1347
Mongolia,2017,9,monthly,1360
Mongolia,2017,10,monthly,1378
Mongolia,2017,11,monthly,1292
Mongolia,2017,12,monthly,1411
Mongolia,2018,1,monthly,1486
Mongolia,2018,2,monthly,1370
Mongolia,2018,3,monthly,1486
Mongolia,2018,4,monthly,1375
Mongolia,2018,5,monthly,1432
Mongolia,2018,6,monthly,1367
Mongolia,2018,7,monthly,1533
Mongolia,2018,8,monthly,1391
Mongolia,2018,9,monthly,1460
Mongolia,2018,10,monthly,1461
Mongolia,2018,11,monthly,1361
Mongolia,2018,12,monthly,1609
Mongolia,2019,1,monthly,1573
Mongolia,2019,2,monthly,1358
Mongolia,2019,3,monthly,1373
Mongolia,2019,4,monthly,1431
Mongolia,2019,5,monthly,1508
Mongolia,2019,6,monthly,1280
Mongolia,2019,7,monthly,1410
Mongolia,2019,8,monthly,1425
Mongolia,2019,9,monthly,1365
Mongolia,2019,10,monthly,1542
Mongolia,2019,11,monthly,1266
Mongolia,2019,12,monthly,1674
Mongolia,2020,1,monthly,1366
Mongolia,2020,2,monthly,1298
Mongolia,2020,3,monthly,1292
Mongolia,2020,4,monthly,1310
Mongolia,2020,5,monthly,1288
Mongolia,2020,6,monthly,1306
Mongolia,2020,7,monthly,1402
Mongolia,2020,8,monthly,1331
Mongolia,2020,9,monthly,1405
Mongolia,2020,10,monthly,1427
Mongolia,2020,11,monthly,1278
Mongolia,2020,12,monthly,1219
Mongolia,2021,1,monthly,1151
Mongolia,2021,2,monthly,1237
Mongolia,2021,3,monthly,1381
Mongolia,2021,4,monthly,1484
Mongolia,2021,5,monthly,1403
Montenegro,2015,1,weekly,142
Montenegro,2015,2,weekly,140
Montenegro,2015,3,weekly,148
Montenegro,2015,4,weekly,128
Montenegro,2015,5,weekly,134
Montenegro,2015,6,weekly,141
Montenegro,2015,7,weekly,126
Montenegro,2015,8,weekly,162
Montenegro,2015,9,weekly,155
Montenegro,2015,10,weekly,163
Montenegro,2015,11,weekly,122
Montenegro,2015,12,weekly,140
Montenegro,2015,13,weekly,106
Montenegro,2015,14,weekly,137
Montenegro,2015,15,weekly,114
Montenegro,2015,16,weekly,121
Montenegro,2015,17,weekly,138
Montenegro,2015,18,weekly,108
Montenegro,2015,19,weekly,98
Montenegro,2015,20,weekly,123
Montenegro,2015,21,weekly,98
Montenegro,2015,22,weekly,114
Montenegro,2015,23,weekly,125
Montenegro,2015,24,weekly,116
Montenegro,2015,25,weekly,89
Montenegro,2015,26,weekly,89
Montenegro,2015,27,weekly,102
Montenegro,2015,28,weekly,136
Montenegro,2015,29,weekly,118
Montenegro,2015,30,weekly,158
Montenegro,2015,31,weekly,114
Montenegro,2015,32,weekly,124
Montenegro,2015,33,weekly,97
Montenegro,2015,34,weekly,85
Montenegro,2015,35,weekly,87
Montenegro,2015,36,weekly,125
Montenegro,2015,37,weekly,96
Montenegro,2015,38,weekly,116
Montenegro,2015,39,weekly,92
Montenegro,2015,40,weekly,138
Montenegro,2015,41,weekly,125
Montenegro,2015,42,weekly,116
Montenegro,2015,43,weekly,117
Montenegro,2015,44,weekly,131
Montenegro,2015,45,weekly,121
Montenegro,2015,46,weekly,135
Montenegro,2015,47,weekly,130
Montenegro,2015,48,weekly,89
Montenegro,2015,49,weekly,124
Montenegro,2015,50,weekly,122
Montenegro,2015,51,weekly,123
Montenegro,2015,52,weekly,129
Montenegro,2015,53,weekly,125
Montenegro,2016,1,weekly,126
Montenegro,2016,2,weekly,129
Montenegro,2016,3,weekly,126
Montenegro,2016,4,weekly,155
Montenegro,2016,5,weekly,123
Montenegro,2016,6,weekly,124
Montenegro,2016,7,weekly,122
Montenegro,2016,8,weekly,116
Montenegro,2016,9,weekly,130
Montenegro,2016,10,weekly,123
Montenegro,2016,11,weekly,118
Montenegro,2016,12,weekly,144
Montenegro,2016,13,weekly,115
Montenegro,2016,14,weekly,136
Montenegro,2016,15,weekly,107
Montenegro,2016,16,weekly,111
Montenegro,2016,17,weekly,112
Montenegro,2016,18,weekly,125
Montenegro,2016,19,weekly,119
Montenegro,2016,20,weekly,99
Montenegro,2016,21,weekly,110
Montenegro,2016,22,weekly,112
Montenegro,2016,23,weekly,128
Montenegro,2016,24,weekly,121
Montenegro,2016,25,weekly,142
Montenegro,2016,26,weekly,120
Montenegro,2016,27,weekly,109
Montenegro,2016,28,weekly,98
Montenegro,2016,29,weekly,116
Montenegro,2016,30,weekly,123
Montenegro,2016,31,weekly,128
Montenegro,2016,32,weekly,100
Montenegro,2016,33,weekly,104
Montenegro,2016,34,weekly,119
Montenegro,2016,35,weekly,109
Montenegro,2016,36,weekly,124
Montenegro,2016,37,weekly,105
Montenegro,2016,38,weekly,117
Montenegro,2016,39,weekly,131
Montenegro,2016,40,weekly,123
Montenegro,2016,41,weekly,109
Montenegro,2016,42,weekly,129
Montenegro,2016,43,weekly,121
Montenegro,2016,44,weekly,130
Montenegro,2016,45,weekly,123
Montenegro,2016,46,weekly,123
Montenegro,2016,47,weekly,103
Montenegro,2016,48,weekly,126
Montenegro,2016,49,weekly,111
Montenegro,2016,50,weekly,159
Montenegro,2016,51,weekly,198
Montenegro,2016,52,weekly,193
Montenegro,2017,1,weekly,191
Montenegro,2017,2,weekly,203
Montenegro,2017,3,weekly,189
Montenegro,2017,4,weekly,146
Montenegro,2017,5,weekly,173
Montenegro,2017,6,weekly,143
Montenegro,2017,7,weekly,120
Montenegro,2017,8,weekly,133
Montenegro,2017,9,weekly,134
Montenegro,2017,10,weekly,115
Montenegro,2017,11,weekly,115
Montenegro,2017,12,weekly,130
Montenegro,2017,13,weekly,114
Montenegro,2017,14,weekly,140
Montenegro,2017,15,weekly,127
Montenegro,2017,16,weekly,116
Montenegro,2017,17,weekly,122
Montenegro,2017,18,weekly,105
Montenegro,2017,19,weekly,93
Montenegro,2017,20,weekly,117
Montenegro,2017,21,weekly,121
Montenegro,2017,22,weekly,122
Montenegro,2017,23,weekly,123
Montenegro,2017,24,weekly,121
Montenegro,2017,25,weekly,116
Montenegro,2017,26,weekly,127
Montenegro,2017,27,weekly,119
Montenegro,2017,28,weekly,117
Montenegro,2017,29,weekly,103
Montenegro,2017,30,weekly,120
Montenegro,2017,31,weekly,128
Montenegro,2017,32,weekly,149
Montenegro,2017,33,weekly,119
Montenegro,2017,34,weekly,103
Montenegro,2017,35,weekly,92
Montenegro,2017,36,weekly,102
Montenegro,2017,37,weekly,103
Montenegro,2017,38,weekly,100
Montenegro,2017,39,weekly,141
Montenegro,2017,40,weekly,114
Montenegro,2017,41,weekly,100
Montenegro,2017,42,weekly,103
Montenegro,2017,43,weekly,120
Montenegro,2017,44,weekly,108
Montenegro,2017,45,weekly,109
Montenegro,2017,46,weekly,115
Montenegro,2017,47,weekly,125
Montenegro,2017,48,weekly,124
Montenegro,2017,49,weekly,133
Montenegro,2017,50,weekly,142
Montenegro,2017,51,weekly,133
Montenegro,2017,52,weekly,121
Montenegro,2018,1,weekly,155
Montenegro,2018,2,weekly,127
Montenegro,2018,3,weekly,153
Montenegro,2018,4,weekly,119
Montenegro,2018,5,weekly,136
Montenegro,2018,6,weekly,115
Montenegro,2018,7,weekly,131
Montenegro,2018,8,weekly,150
Montenegro,2018,9,weekly,158
Montenegro,2018,10,weekly,144
Montenegro,2018,11,weekly,126
Montenegro,2018,12,weekly,126
Montenegro,2018,13,weekly,135
Montenegro,2018,14,weekly,151
Montenegro,2018,15,weekly,127
Montenegro,2018,16,weekly,100
Montenegro,2018,17,weekly,125
Montenegro,2018,18,weekly,130
Montenegro,2018,19,weekly,127
Montenegro,2018,20,weekly,102
Montenegro,2018,21,weekly,109
Montenegro,2018,22,weekly,111
Montenegro,2018,23,weekly,110
Montenegro,2018,24,weekly,116
Montenegro,2018,25,weekly,102
Montenegro,2018,26,weekly,126
Montenegro,2018,27,weekly,108
Montenegro,2018,28,weekly,107
Montenegro,2018,29,weekly,117
Montenegro,2018,30,weekly,124
Montenegro,2018,31,weekly,120
Montenegro,2018,32,weekly,129
Montenegro,2018,33,weekly,96
Montenegro,2018,34,weekly,122
Montenegro,2018,35,weekly,120
Montenegro,2018,36,weekly,124
Montenegro,2018,37,weekly,116
Montenegro,2018,38,weekly,125
Montenegro,2018,39,weekly,99
Montenegro,2018,40,weekly,133
Montenegro,2018,41,weekly,123
Montenegro,2018,42,weekly,114
Montenegro,2018,43,weekly,124
Montenegro,2018,44,weekly,117
Montenegro,2018,45,weekly,120
Montenegro,2018,46,weekly,125
Montenegro,2018,47,weekly,132
Montenegro,2018,48,weekly,134
Montenegro,2018,49,weekly,128
Montenegro,2018,50,weekly,116
Montenegro,2018,51,weekly,149
Montenegro,2018,52,weekly,146
Montenegro,2019,1,weekly,141
Montenegro,2019,2,weekly,152
Montenegro,2019,3,weekly,142
Montenegro,2019,4,weekly,171
Montenegro,2019,5,weekly,169
Montenegro,2019,6,weekly,142
Montenegro,2019,7,weekly,140
Montenegro,2019,8,weekly,170
Montenegro,2019,9,weekly,129
Montenegro,2019,10,weekly,149
Montenegro,2019,11,weekly,121
Montenegro,2019,12,weekly,116
Montenegro,2019,13,weekly,114
Montenegro,2019,14,weekly,117
Montenegro,2019,15,weekly,120
Montenegro,2019,16,weekly,139
Montenegro,2019,17,weekly,123
Montenegro,2019,18,weekly,136
Montenegro,2019,19,weekly,110
Montenegro,2019,20,weekly,109
Montenegro,2019,21,weekly,117
Montenegro,2019,22,weekly,91
Montenegro,2019,23,weekly,121
Montenegro,2019,24,weekly,134
Montenegro,2019,25,weekly,126
Montenegro,2019,26,weekly,131
Montenegro,2019,27,weekly,117
Montenegro,2019,28,weekly,112
Montenegro,2019,29,weekly,112
Montenegro,2019,30,weekly,123
Montenegro,2019,31,weekly,107
Montenegro,2019,32,weekly,112
Montenegro,2019,33,weekly,129
Montenegro,2019,34,weekly,121
Montenegro,2019,35,weekly,119
Montenegro,2019,36,weekly,124
Montenegro,2019,37,weekly,122
Montenegro,2019,38,weekly,112
Montenegro,2019,39,weekly,106
Montenegro,2019,40,weekly,121
Montenegro,2019,41,weekly,127
Montenegro,2019,42,weekly,119
Montenegro,2019,43,weekly,106
Montenegro,2019,44,weekly,113
Montenegro,2019,45,weekly,134
Montenegro,2019,46,weekly,125
Montenegro,2019,47,weekly,128
Montenegro,2019,48,weekly,132
Montenegro,2019,49,weekly,134
Montenegro,2019,50,weekly,147
Montenegro,2019,51,weekly,141
Montenegro,2019,52,weekly,106
Montenegro,2020,1,weekly,86
Montenegro,2020,2,weekly,119
Montenegro,2020,3,weekly,145
Montenegro,2020,4,weekly,133
Montenegro,2020,5,weekly,139
Montenegro,2020,6,weekly,150
Montenegro,2020,7,weekly,130
Montenegro,2020,8,weekly,142
Montenegro,2020,9,weekly,119
Montenegro,2020,10,weekly,141
Montenegro,2020,11,weekly,113
Montenegro,2020,12,weekly,126
Montenegro,2020,13,weekly,150
Montenegro,2020,14,weekly,118
Montenegro,2020,15,weekly,123
Montenegro,2020,16,weekly,113
Montenegro,2020,17,weekly,101
Montenegro,2020,18,weekly,112
Montenegro,2020,19,weekly,95
Montenegro,2020,20,weekly,115
Montenegro,2020,21,weekly,113
Montenegro,2020,22,weekly,115
Montenegro,2020,23,weekly,112
Montenegro,2020,24,weekly,113
Montenegro,2020,25,weekly,101
Montenegro,2020,26,weekly,115
Montenegro,2020,27,weekly,154
Montenegro,2020,28,weekly,137
Montenegro,2020,29,weekly,146
Montenegro,2020,30,weekly,156
Montenegro,2020,31,weekly,151
Montenegro,2020,32,weekly,131
Montenegro,2020,33,weekly,112
Montenegro,2020,34,weekly,137
Montenegro,2020,35,weekly,139
Montenegro,2020,36,weekly,148
Montenegro,2020,37,weekly,124
Montenegro,2020,38,weekly,131
Montenegro,2020,39,weekly,154
Montenegro,2020,40,weekly,149
Montenegro,2020,41,weekly,147
Montenegro,2020,42,weekly,159
Montenegro,2020,43,weekly,183
Montenegro,2020,44,weekly,176
Montenegro,2020,45,weekly,174
Montenegro,2020,46,weekly,164
Montenegro,2020,47,weekly,200
Montenegro,2020,48,weekly,169
Montenegro,2020,49,weekly,167
Montenegro,2020,50,weekly,163
Montenegro,2020,51,weekly,196
Montenegro,2020,52,weekly,192
Montenegro,2020,53,weekly,166
Montenegro,2021,1,weekly,199
Montenegro,2021,2,weekly,177
Montenegro,2021,3,weekly,192
Montenegro,2021,4,weekly,170
Montenegro,2021,5,weekly,201
Montenegro,2021,6,weekly,202
Montenegro,2021,7,weekly,209
Montenegro,2021,8,weekly,220
Montenegro,2021,9,weekly,217
Montenegro,2021,10,weekly,209
Montenegro,2021,11,weekly,230
Montenegro,2021,12,weekly,180
Netherlands,2015,1,weekly,3259
Netherlands,2015,2,weekly,3430
Netherlands,2015,3,weekly,3378
Netherlands,2015,4,weekly,3353
Netherlands,2015,5,weekly,3324
Netherlands,2015,6,weekly,3271
Netherlands,2015,7,weekly,3309
Netherlands,2015,8,weekly,3383
Netherlands,2015,9,weekly,3210
Netherlands,2015,10,weekly,3222
Netherlands,2015,11,weekly,3090
Netherlands,2015,12,weekly,3052
Netherlands,2015,13,weekly,3085
Netherlands,2015,14,weekly,2844
Netherlands,2015,15,weekly,2888
Netherlands,2015,16,weekly,2896
Netherlands,2015,17,weekly,2835
Netherlands,2015,18,weekly,2678
Netherlands,2015,19,weekly,2742
Netherlands,2015,20,weekly,2720
Netherlands,2015,21,weekly,2568
Netherlands,2015,22,weekly,2661
Netherlands,2015,23,weekly,2598
Netherlands,2015,24,weekly,2681
Netherlands,2015,25,weekly,2561
Netherlands,2015,26,weekly,2548
Netherlands,2015,27,weekly,2849
Netherlands,2015,28,weekly,2588
Netherlands,2015,29,weekly,2568
Netherlands,2015,30,weekly,2551
Netherlands,2015,31,weekly,2493
Netherlands,2015,32,weekly,2546
Netherlands,2015,33,weekly,2531
Netherlands,2015,34,weekly,2524
Netherlands,2015,35,weekly,2530
Netherlands,2015,36,weekly,2513
Netherlands,2015,37,weekly,2602
Netherlands,2015,38,weekly,2631
Netherlands,2015,39,weekly,2687
Netherlands,2015,40,weekly,2744
Netherlands,2015,41,weekly,2698
Netherlands,2015,42,weekly,2712
Netherlands,2015,43,weekly,2833
Netherlands,2015,44,weekly,2828
Netherlands,2015,45,weekly,2697
Netherlands,2015,46,weekly,2606
Netherlands,2015,47,weekly,2809
Netherlands,2015,48,weekly,2721
Netherlands,2015,49,weekly,2762
Netherlands,2015,50,weekly,2852
Netherlands,2015,51,weekly,2881
Netherlands,2015,52,weekly,2593
Netherlands,2015,53,weekly,2918
Netherlands,2016,1,weekly,3175
Netherlands,2016,2,weekly,3077
Netherlands,2016,3,weekly,3063
Netherlands,2016,4,weekly,3201
Netherlands,2016,5,weekly,3105
Netherlands,2016,6,weekly,3036
Netherlands,2016,7,weekly,3030
Netherlands,2016,8,weekly,3319
Netherlands,2016,9,weekly,3185
Netherlands,2016,10,weekly,3154
Netherlands,2016,11,weekly,3063
Netherlands,2016,12,weekly,3030
Netherlands,2016,13,weekly,3038
Netherlands,2016,14,weekly,3011
Netherlands,2016,15,weekly,2773
Netherlands,2016,16,weekly,2754
Netherlands,2016,17,weekly,2747
Netherlands,2016,18,weekly,2753
Netherlands,2016,19,weekly,2955
Netherlands,2016,20,weekly,2673
Netherlands,2016,21,weekly,2712
Netherlands,2016,22,weekly,2686
Netherlands,2016,23,weekly,2590
Netherlands,2016,24,weekly,2622
Netherlands,2016,25,weekly,2601
Netherlands,2016,26,weekly,2611
Netherlands,2016,27,weekly,2695
Netherlands,2016,28,weekly,2630
Netherlands,2016,29,weekly,2754
Netherlands,2016,30,weekly,2541
Netherlands,2016,31,weekly,2504
Netherlands,2016,32,weekly,2560
Netherlands,2016,33,weekly,2572
Netherlands,2016,34,weekly,2706
Netherlands,2016,35,weekly,2595
Netherlands,2016,36,weekly,2587
Netherlands,2016,37,weekly,2730
Netherlands,2016,38,weekly,2500
Netherlands,2016,39,weekly,2665
Netherlands,2016,40,weekly,2686
Netherlands,2016,41,weekly,2933
Netherlands,2016,42,weekly,2744
Netherlands,2016,43,weekly,2952
Netherlands,2016,44,weekly,2732
Netherlands,2016,45,weekly,2909
Netherlands,2016,46,weekly,2899
Netherlands,2016,47,weekly,2911
Netherlands,2016,48,weekly,2953
Netherlands,2016,49,weekly,3044
Netherlands,2016,50,weekly,3138
Netherlands,2016,51,weekly,3078
Netherlands,2016,52,weekly,3333
Netherlands,2017,1,weekly,3570
Netherlands,2017,2,weekly,3637
Netherlands,2017,3,weekly,3491
Netherlands,2017,4,weekly,3627
Netherlands,2017,5,weekly,3574
Netherlands,2017,6,weekly,3446
Netherlands,2017,7,weekly,3418
Netherlands,2017,8,weekly,3328
Netherlands,2017,9,weekly,3152
Netherlands,2017,10,weekly,3053
Netherlands,2017,11,weekly,2845
Netherlands,2017,12,weekly,2780
Netherlands,2017,13,weekly,2853
Netherlands,2017,14,weekly,2764
Netherlands,2017,15,weekly,2809
Netherlands,2017,16,weekly,2713
Netherlands,2017,17,weekly,2775
Netherlands,2017,18,weekly,2772
Netherlands,2017,19,weekly,2802
Netherlands,2017,20,weekly,2803
Netherlands,2017,21,weekly,2776
Netherlands,2017,22,weekly,2704
Netherlands,2017,23,weekly,2625
Netherlands,2017,24,weekly,2646
Netherlands,2017,25,weekly,2629
Netherlands,2017,26,weekly,2692
Netherlands,2017,27,weekly,2697
Netherlands,2017,28,weekly,2519
Netherlands,2017,29,weekly,2678
Netherlands,2017,30,weekly,2571
Netherlands,2017,31,weekly,2510
Netherlands,2017,32,weekly,2657
Netherlands,2017,33,weekly,2539
Netherlands,2017,34,weekly,2543
Netherlands,2017,35,weekly,2576
Netherlands,2017,36,weekly,2573
Netherlands,2017,37,weekly,2705
Netherlands,2017,38,weekly,2717
Netherlands,2017,39,weekly,2672
Netherlands,2017,40,weekly,2645
Netherlands,2017,41,weekly,2765
Netherlands,2017,42,weekly,2710
Netherlands,2017,43,weekly,2678
Netherlands,2017,44,weekly,2729
Netherlands,2017,45,weekly,2801
Netherlands,2017,46,weekly,2920
Netherlands,2017,47,weekly,2919
Netherlands,2017,48,weekly,2891
Netherlands,2017,49,weekly,3024
Netherlands,2017,50,weekly,3213
Netherlands,2017,51,weekly,3078
Netherlands,2017,52,weekly,3191
Netherlands,2018,1,weekly,3344
Netherlands,2018,2,weekly,3363
Netherlands,2018,3,weekly,3365
Netherlands,2018,4,weekly,3323
Netherlands,2018,5,weekly,3405
Netherlands,2018,6,weekly,3514
Netherlands,2018,7,weekly,3661
Netherlands,2018,8,weekly,3692
Netherlands,2018,9,weekly,3936
Netherlands,2018,10,weekly,4096
Netherlands,2018,11,weekly,3733
Netherlands,2018,12,weekly,3435
Netherlands,2018,13,weekly,3225
Netherlands,2018,14,weekly,3041
Netherlands,2018,15,weekly,2862
Netherlands,2018,16,weekly,2760
Netherlands,2018,17,weekly,2665
Netherlands,2018,18,weekly,2645
Netherlands,2018,19,weekly,2644
Netherlands,2018,20,weekly,2608
Netherlands,2018,21,weekly,2674
Netherlands,2018,22,weekly,2775
Netherlands,2018,23,weekly,2676
Netherlands,2018,24,weekly,2556
Netherlands,2018,25,weekly,2600
Netherlands,2018,26,weekly,2621
Netherlands,2018,27,weekly,2731
Netherlands,2018,28,weekly,2675
Netherlands,2018,29,weekly,2705
Netherlands,2018,30,weekly,2768
Netherlands,2018,31,weekly,2761
Netherlands,2018,32,weekly,2750
Netherlands,2018,33,weekly,2610
Netherlands,2018,34,weekly,2620
Netherlands,2018,35,weekly,2528
Netherlands,2018,36,weekly,2611
Netherlands,2018,37,weekly,2539
Netherlands,2018,38,weekly,2706
Netherlands,2018,39,weekly,2700
Netherlands,2018,40,weekly,2810
Netherlands,2018,41,weekly,2762
Netherlands,2018,42,weekly,2742
Netherlands,2018,43,weekly,2673
Netherlands,2018,44,weekly,2816
Netherlands,2018,45,weekly,2801
Netherlands,2018,46,weekly,2760
Netherlands,2018,47,weekly,2856
Netherlands,2018,48,weekly,2910
Netherlands,2018,49,weekly,2973
Netherlands,2018,50,weekly,3016
Netherlands,2018,51,weekly,3045
Netherlands,2018,52,weekly,2904
Netherlands,2019,1,weekly,3061
Netherlands,2019,2,weekly,3261
Netherlands,2019,3,weekly,3153
Netherlands,2019,4,weekly,3180
Netherlands,2019,5,weekly,3144
Netherlands,2019,6,weekly,3186
Netherlands,2019,7,weekly,3253
Netherlands,2019,8,weekly,3223
Netherlands,2019,9,weekly,3066
Netherlands,2019,10,weekly,3173
Netherlands,2019,11,weekly,3228
Netherlands,2019,12,weekly,3043
Netherlands,2019,13,weekly,3014
Netherlands,2019,14,weekly,2900
Netherlands,2019,15,weekly,2901
Netherlands,2019,16,weekly,3040
Netherlands,2019,17,weekly,2959
Netherlands,2019,18,weekly,2808
Netherlands,2019,19,weekly,2774
Netherlands,2019,20,weekly,2820
Netherlands,2019,21,weekly,2873
Netherlands,2019,22,weekly,2733
Netherlands,2019,23,weekly,2737
Netherlands,2019,24,weekly,2649
Netherlands,2019,25,weekly,2696
Netherlands,2019,26,weekly,2836
Netherlands,2019,27,weekly,2726
Netherlands,2019,28,weekly,2763
Netherlands,2019,29,weekly,2585
Netherlands,2019,30,weekly,3009
Netherlands,2019,31,weekly,2733
Netherlands,2019,32,weekly,2630
Netherlands,2019,33,weekly,2612
Netherlands,2019,34,weekly,2618
Netherlands,2019,35,weekly,2786
Netherlands,2019,36,weekly,2556
Netherlands,2019,37,weekly,2644
Netherlands,2019,38,weekly,2582
Netherlands,2019,39,weekly,2753
Netherlands,2019,40,weekly,2717
Netherlands,2019,41,weekly,2912
Netherlands,2019,42,weekly,2880
Netherlands,2019,43,weekly,2869
Netherlands,2019,44,weekly,2857
Netherlands,2019,45,weekly,3016
Netherlands,2019,46,weekly,3063
Netherlands,2019,47,weekly,3026
Netherlands,2019,48,weekly,3041
